SH, 12, 2014011018, 71, JNGP,   0, 327S,  415E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 12, 2014011018, 71, JNGP,  12, 340S,  446E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 12, 2014011018, 72, JAVN,   0, 315S,  417E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 12, 2014011018, 72, JAVN,  12, 344S,  445E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 12, 2014011100, 71, JNGP,   0, 335S,  424E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 12, 2014011100, 72, JAVN,   0, 334S,  426E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 12, 2014011100, 72, JAVN,  12, 347S,  472E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 12, 2014011106, 03, ECS1,  12, 360S,  507E,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014011106, 03, ECS1,  24, 387S,  571E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014011106, 03, ECS1,  36, 413S,  636E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014011106, 03, ECS5,  12, 360S,  507E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014011106, 03, ECS5,  24, 387S,  571E,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014011106, 03, ECS5,  36, 413S,  636E,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014011106, 71, JNGP,   0, 351S,  445E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 12, 2014011106, 72, JAVN,   0, 344S,  446E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 12, 2014013118, 01, CARQ, -18, 187S, 1519E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 01, CARQ, -12, 189S, 1520E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 01, CARQ,  -6, 190S, 1521E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 01, CARQ,   0, 191S, 1522E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, CLIM,  12, 199S, 1532E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, CLIM,  24, 207S, 1541E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, CLIM,  36, 212S, 1541E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, CLIM,  48, 222S, 1548E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, CLIM,  72, 245S, 1562E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, CLIP,  12, 195S, 1546E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, CLIP,  24, 201S, 1562E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, CLIP,  36, 207S, 1573E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, CLIP,  48, 213S, 1581E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, CLIP,  72, 227S, 1598E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, CLSW,  12, 194S, 1524E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, CLSW,  24, 197S, 1528E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, CLSW,  36, 202S, 1533E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, CLSW,  48, 207S, 1537E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, CLSW,  72, 214S, 1548E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, FBAM,  12, 196S, 1528E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, FBAM,  24, 194S, 1538E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, FBAM,  36, 182S, 1540E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, FBAM,  48, 168S, 1543E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, FBAM,  72, 164S, 1566E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, FIM9,   0, 197S, 1515E,  31, 1001, XX,  34, NEQ,    0,  226,    0,    0, 
SH, 12, 2014013118, 03, FIM9,   6, 207S, 1514E,  32, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, FIM9,  12, 210S, 1515E,  34,  999, XX,  34, NEQ,    0,    0,   35,    0, 
SH, 12, 2014013118, 03, FIM9,  18, 203S, 1503E,  42, 1001, XX,  34, NEQ,    0,  102,  111,    0, 
SH, 12, 2014013118, 03, FIM9,  24, 199S, 1495E,  36,  999, XX,  34, NEQ,    0,   99,    0,    0, 
SH, 12, 2014013118, 03, FIM9,  30, 189S, 1491E,  36, 1002, XX,  34, NEQ,    0,  159,   73,    0, 
SH, 12, 2014013118, 03, HPAC,  12, 196S, 1528E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, HPAC,  24, 201S, 1533E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, HPAC,  36, 205S, 1534E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, HPAC,  48, 211S, 1539E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, HPAC,  72, 224S, 1548E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, MBAM,  12, 197S, 1528E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, MBAM,  24, 200S, 1529E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, MBAM,  36, 194S, 1519E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, MBAM,  48, 183S, 1506E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, MBAM,  72, 167S, 1491E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, RECR,  12, 198S, 1526E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, RECR,  24, 205S, 1530E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, RECR,  36, 212S, 1534E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, RECR,  48, 219S, 1538E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, RECR,  72, 234S, 1547E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, SBAM,  12, 197S, 1527E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, SBAM,  24, 200S, 1525E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, SBAM,  36, 195S, 1512E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, SBAM,  48, 187S, 1496E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, SBAM,  72, 183S, 1470E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, ST5D,  12,   0N,    0E,  18,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, ST5D,  24,   0N,    0E,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, ST5D,  36,   0N,    0E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, ST5D,  48,   0N,    0E,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, ST5D,  60,   0N,    0E,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, ST5D,  72,   0N,    0E,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, ST5D,  84,   0N,    0E,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, ST5D,  96,   0N,    0E,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, ST5D, 108,   0N,    0E,  54,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, ST5D, 120,   0N,    0E,  54,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, WBAR,   0, 191S, 1522E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, WBAR,   6, 195S, 1503E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, WBAR,  12, 199S, 1501E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, WBAR,  18, 201S, 1500E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, WBAR,  24, 205S, 1491E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, XTRP,  12, 191S, 1524E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, XTRP,  24, 193S, 1526E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 12, 2014013118, 03, XTRP,  36, 195S, 1528E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
