AL, 13, 2017090500, 01, CARQ, -24, 211N,  942W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 13, 2017090500, 01, CARQ, -18, 212N,  947W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 13, 2017090500, 01, CARQ, -12, 213N,  952W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 288,   5,     INVEST,  , 
AL, 13, 2017090500, 01, CARQ,  -6, 215N,  957W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 13, 2017090500, 01, CARQ,   0, 217N,  962W,  25, 1010, DB,  34, NEQ,    0,    0,    0,    0, 1012,  180,  70,   0,   0,   L,   0,   X, 290,   5,     INVEST, S, 
AL, 13, 2017090500, 01, CARQ,   0, 217N,  962W,  25, 1010, DB,  50, NEQ,    0,    0,    0,    0, 1012,  180,  70,   0,   0,   L,   0,   X, 290,   5,     INVEST, S, 
AL, 13, 2017090500, 01, CARQ,   0, 217N,  962W,  25, 1010, DB,  64, NEQ,    0,    0,    0,    0, 1012,  180,  70,   0,   0,   L,   0,   X, 290,   5,     INVEST, S, 
AL, 13, 2017090500, 03,  CMC,   0, 218N,  968W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  CMC,   6, 220N,  970W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  CMC,  12, 220N,  970W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  CMC,  18, 220N,  970W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  CMC,  24, 220N,  960W,  34, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  CMC,  30, 216N,  961W,  34, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  CMC,  36, 220N,  960W,  34, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  CMC,  42, 213N,  959W,  42, 1008, XX,  34, NEQ,    0,    0,    0,   58, 
AL, 13, 2017090500, 03,  CMC,  48, 210N,  960W,  33, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  CMC,  54, 205N,  960W,  35, 1009, XX,  34, NEQ,    0,    0,    0,   33, 
AL, 13, 2017090500, 03,  CMC,  60, 203N,  960W,  31, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  CMC,  66, 200N,  961W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  CMC,  72, 194N,  968W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  EMX,   0, 215N,  961W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  EMX,   6, 222N,  966W,  26, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  EMX,  12, 226N,  969W,  21, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  EMX,  18, 229N,  966W,  24, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  EMX,  24, 227N,  966W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  EMX,  30, 225N,  967W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  EMX,  36, 227N,  964W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  EMX,  42, 220N,  963W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  EMX,  48, 216N,  960W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  EMX,  54, 212N,  958W,  29, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  EMX,  60, 209N,  953W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  EMX,  66, 208N,  950W,  30, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  EMX,  72, 207N,  950W,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  EMX,  78, 209N,  951W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  EMX,  84, 209N,  953W,  30, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  EMX,  90, 207N,  957W,  37, 1009, XX,  34, NEQ,    0,   30,   31,   20, 
AL, 13, 2017090500, 03,  EMX,  96, 203N,  957W,  39, 1006, XX,  34, NEQ,    0,    0,   39,    0, 
AL, 13, 2017090500, 03,  EMX, 102, 200N,  960W,  37, 1009, XX,  34, NEQ,    0,   14,    0,    0, 
AL, 13, 2017090500, 03,  EMX, 108, 199N,  964W,  34, 1010, XX,  34, NEQ,    8,    0,    0,    0, 
AL, 13, 2017090500, 03,  NAM,   0, 213N,  960W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  NAM,   6, 219N,  973W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 13, 2017090500, 03,  NAM,  12, 223N,  977W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
