AL, 11, 2009110312, 01, CARQ, -24,  97N,  800W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 11, 2009110312, 01, CARQ, -18,  98N,  806W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 11, 2009110312, 01, CARQ, -12,  99N,  809W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 280,   3, 
AL, 11, 2009110312, 01, CARQ,  -6,  99N,  812W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 11, 2009110312, 01, CARQ,   0, 100N,  815W,  25, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1010,  150,  20,   0,   0,   L,   0,   X, 285,   3,     INVEST, M, 
AL, 11, 2009110312, 01, CARQ,   0, 100N,  815W,  25, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1010,  150,  20,   0,   0,   L,   0,   X, 285,   3,     INVEST, M, 
AL, 11, 2009110312, 01, CARQ,   0, 100N,  815W,  25, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1010,  150,  20,   0,   0,   L,   0,   X, 285,   3,     INVEST, M, 
AL, 11, 2009110312, 03,  CMC,   0, 105N,  811W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC,   6, 102N,  815W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC,  12, 105N,  817W,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC,  18, 109N,  819W,  15, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC,  24, 109N,  820W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC,  30, 111N,  821W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC,  36, 112N,  829W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC,  42, 117N,  837W,  16, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC,  48, 119N,  850W,  14, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC,  54, 118N,  854W,  12, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC,  60, 118N,  859W,  10, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC,  66, 120N,  859W,  11, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC,  72, 121N,  858W,  13, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC,  78, 129N,  852W,   8, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC,  84, 135N,  851W,  11, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC,  90, 141N,  849W,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC,  96, 147N,  845W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC, 102, 157N,  845W,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC, 108, 171N,  861W,  26, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC, 114, 169N,  868W,  28, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC, 120, 171N,  866W,  29, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC, 126, 173N,  864W,  29, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC, 132, 181N,  861W,  27, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC, 138, 189N,  862W,  37, 1003, XX,  34, NEQ,   85,    0,    0,    0, 
AL, 11, 2009110312, 03,  CMC, 144, 190N,  865W,  41, 1001, XX,  34, NEQ,   75,    0,    0,   70, 
AL, 11, 2009110312, 03,  EMX,   0, 102N,  812W,  17, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  EMX,  12, 108N,  814W,  14, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  EMX,  24, 110N,  814W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  EMX,  36, 118N,  821W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  EMX,  48, 119N,  822W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  EMX,  60, 121N,  823W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  EMX,  72, 129N,  822W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  EMX,  84, 131N,  821W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  EMX,  96, 137N,  820W,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  EMX, 108, 144N,  819W,  21, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  EMX, 120, 151N,  821W,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  EMX, 132, 160N,  830W,  26, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  EMX, 144, 170N,  840W,  30, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 11, 2009110312, 03,  EMX, 156, 180N,  850W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
