EP, 90, 2019091006, 01, CARQ, -24, 104N,  979W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 90, 2019091006, 01, CARQ, -18, 105N,  991W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 90, 2019091006, 01, CARQ, -12, 106N, 1003W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 275,  11,     INVEST,  , 
EP, 90, 2019091006, 01, CARQ,  -6, 107N, 1014W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 90, 2019091006, 01, CARQ,   0, 108N, 1024W,  20, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1010,  180,  60,   0,   0,   E,   0,   X, 275,  11,     INVEST, S, 
EP, 90, 2019091006, 01, CARQ,   0, 108N, 1024W,  20, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1010,  180,  60,   0,   0,   E,   0,   X, 275,  11,     INVEST, S, 
EP, 90, 2019091006, 01, CARQ,   0, 108N, 1024W,  20, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1010,  180,  60,   0,   0,   E,   0,   X, 275,  11,     INVEST, S, 
EP, 90, 2019091006, 03, AC00,   0, 108N, 1024W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00,   6, 112N, 1048W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00,  12, 113N, 1073W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00,  18, 117N, 1077W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00,  24, 121N, 1085W,  30, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00,  30, 126N, 1092W,  29, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00,  36, 130N, 1100W,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00,  42, 135N, 1106W,  28, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00,  48, 140N, 1115W,  28, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00,  54, 143N, 1125W,  30, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00,  60, 146N, 1132W,  31, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00,  66, 150N, 1139W,  31,  999, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00,  72, 154N, 1147W,  33, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00,  78, 159N, 1156W,  35,  998, XX,  34, NEQ,   70,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00,  84, 164N, 1166W,  37,  999, XX,  34, NEQ,   76,    0,    0,   74, 
EP, 90, 2019091006, 03, AC00,  90, 169N, 1175W,  38,  996, XX,  34, NEQ,   76,    0,    0,   97, 
EP, 90, 2019091006, 03, AC00,  96, 171N, 1185W,  39,  998, XX,  34, NEQ,  104,    0,   58,   81, 
EP, 90, 2019091006, 03, AC00, 102, 174N, 1195W,  39,  995, XX,  34, NEQ,   77,    0,    0,   77, 
EP, 90, 2019091006, 03, AC00, 108, 177N, 1205W,  39,  998, XX,  34, NEQ,   83,    0,    0,   81, 
EP, 90, 2019091006, 03, AC00, 114, 180N, 1215W,  39,  995, XX,  34, NEQ,   77,    0,   63,   82, 
EP, 90, 2019091006, 03, AC00, 120, 182N, 1223W,  38,  998, XX,  34, NEQ,   80,    0,    0,   86, 
EP, 90, 2019091006, 03, AC00, 126, 187N, 1233W,  42,  995, XX,  34, NEQ,   85,   46,    0,   83, 
EP, 90, 2019091006, 03, AC00, 132, 190N, 1245W,  42,  996, XX,  34, NEQ,   86,    0,    0,   82, 
EP, 90, 2019091006, 03, AC00, 138, 192N, 1257W,  42,  994, XX,  34, NEQ,   88,   48,   48,   85, 
EP, 90, 2019091006, 03, AC00, 144, 193N, 1266W,  39,  995, XX,  34, NEQ,   75,   66,   55,   81, 
EP, 90, 2019091006, 03, AC00, 150, 196N, 1274W,  39,  993, XX,  34, NEQ,   72,   79,    0,   68, 
EP, 90, 2019091006, 03, AC00, 156, 199N, 1280W,  37,  996, XX,  34, NEQ,   70,   60,    0,   66, 
EP, 90, 2019091006, 03, AC00, 162, 205N, 1285W,  35,  993, XX,  34, NEQ,   65,   66,    0,   70, 
EP, 90, 2019091006, 03, AC00, 168, 208N, 1292W,  38,  997, XX,  34, NEQ,   73,   46,    0,   89, 
EP, 90, 2019091006, 03, AC00, 174, 211N, 1300W,  40,  995, XX,  34, NEQ,   84,    0,    0,   77, 
EP, 90, 2019091006, 03, AC00, 180, 211N, 1307W,  37,  998, XX,  34, NEQ,   90,    0,    0,   85, 
EP, 90, 2019091006, 03, AC00, 186, 213N, 1312W,  40,  996, XX,  34, NEQ,   81,    0,    0,   74, 
EP, 90, 2019091006, 03, AC00, 192, 214N, 1316W,  40,  998, XX,  34, NEQ,   78,    0,    0,   72, 
EP, 90, 2019091006, 03, AC00, 198, 217N, 1323W,  33, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00, 204, 217N, 1330W,  33, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00, 210, 219N, 1335W,  32, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00, 216, 219N, 1340W,  32, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00, 222, 219N, 1346W,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00, 228, 220N, 1354W,  30, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00, 234, 220N, 1362W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AC00, 240, 220N, 1370W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AEMN,   0, 105N, 1027W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AEMN,   6, 110N, 1044W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AEMN,  12, 115N, 1062W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AEMN,  18, 116N, 1074W,  26, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AEMN,  24, 121N, 1081W,  28, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AEMN,  30, 127N, 1089W,  28, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AEMN,  36, 131N, 1097W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2019091006, 03, AEMN,  42, 133N, 1106W,  27, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
